identifier,direction,start_index,end_index,price_eur_mw_h,cap_max_mw,block_hours,coverage_hours,committed_mw,capacity_revenue_eur
afrr:2025-05-16:12-16:up,up,13004,13020,16.86,1.0,4.0,4.0,0.9902821455846295,66.78462789822741
afrr:2025-05-16:16-20:up,up,13020,13036,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-16:20-24:up,up,13036,13052,16.86,1.0,4.0,4.0,0.9459704810274049,63.79624924048818
afrr:2025-05-17:4-8:up,up,13068,13084,16.86,1.0,4.0,4.0,0.9481510158347665,63.94330450789665
afrr:2025-05-17:12-16:up,up,13100,13116,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-17:16-20:up,up,13116,13132,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-17:20-24:up,up,13132,13148,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-18:4-8:up,up,13164,13180,16.86,1.0,4.0,4.0,0.5787453631980788,39.03058729407843
afrr:2025-05-18:12-16:up,up,13196,13212,16.86,1.0,4.0,4.0,0.8450806075984391,56.99223617643873
afrr:2025-05-18:16-20:up,up,13212,13228,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-18:20-24:up,up,13228,13244,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-19:0-4:up,up,13244,13260,16.86,1.0,4.0,4.0,0.9191,61.984104
afrr:2025-05-19:4-8:up,up,13260,13276,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-19:8-12:up,up,13276,13292,16.86,1.0,4.0,4.0,0.926636644122082,62.49237527959321
afrr:2025-05-19:12-16:up,up,13292,13308,16.86,1.0,4.0,4.0,0.8133544888000696,54.85262672467669
afrr:2025-05-19:16-20:up,up,13308,13324,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-19:20-24:up,up,13324,13340,16.86,1.0,4.0,4.0,0.98475,66.41154
afrr:2025-05-20:0-4:up,up,13340,13356,16.86,1.0,4.0,4.0,0.3675126269551556,24.785051561855692
afrr:2025-05-20:4-8:up,up,13356,13372,16.86,1.0,4.0,4.0,0.76375,51.5073
afrr:2025-05-20:8-12:up,up,13372,13388,16.86,1.0,4.0,4.0,0.6181249999999999,41.68634999999999
afrr:2025-05-20:12-16:up,up,13388,13404,16.86,1.0,4.0,4.0,0.8352937500000001,56.3322105
afrr:2025-05-20:16-20:up,up,13404,13420,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-20:20-24:up,up,13420,13436,16.86,1.0,4.0,4.0,0.9403142993925269,63.41479635103201
afrr:2025-05-21:0-4:up,up,13436,13452,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-21:4-8:up,up,13452,13468,16.86,1.0,4.0,4.0,0.593322448979592,40.01366595918368
afrr:2025-05-21:8-12:up,up,13468,13484,16.86,1.0,4.0,4.0,0.563257142857143,37.986061714285725
afrr:2025-05-21:12-16:up,up,13484,13500,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-21:16-20:up,up,13500,13516,16.86,1.0,4.0,4.0,0.9040404495819475,60.96848791980654
afrr:2025-05-21:20-24:up,up,13516,13532,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-22:0-4:up,up,13532,13548,16.86,1.0,4.0,4.0,0.6270936475264343,42.29119558918273
afrr:2025-05-22:4-8:up,up,13548,13564,16.86,1.0,4.0,4.0,0.960806647029598,64.79680027567608
afrr:2025-05-22:8-12:up,up,13564,13580,16.86,1.0,4.0,4.0,0.955213703175954,64.41961214218634
afrr:2025-05-22:12-16:up,up,13580,13596,16.86,1.0,4.0,4.0,0.882,59.482079999999996
afrr:2025-05-22:16-20:up,up,13596,13612,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-22:20-24:up,up,13612,13628,16.86,1.0,4.0,4.0,0.8330973208920109,56.184083320957214
afrr:2025-05-23:8-12:up,up,13660,13676,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-23:12-16:up,up,13676,13692,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-23:16-20:up,up,13692,13708,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-24:12-16:up,up,13772,13788,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-24:16-20:up,up,13788,13804,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-25:12-16:up,up,13868,13884,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-25:16-20:up,up,13884,13900,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-26:12-16:up,up,13964,13980,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-26:16-20:up,up,13980,13996,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-27:0-4:up,up,14012,14028,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-27:4-8:up,up,14028,14044,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-27:8-12:up,up,14044,14060,16.86,1.0,4.0,4.0,0.6904371057925333,46.563078414648444
afrr:2025-05-27:12-16:up,up,14060,14076,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-27:16-20:up,up,14076,14092,16.86,1.0,4.0,4.0,0.98475,66.41154
afrr:2025-05-27:20-24:up,up,14092,14108,16.86,1.0,4.0,4.0,0.8733817720593615,58.90086670768334
afrr:2025-05-28:0-4:up,up,14108,14124,16.86,1.0,4.0,4.0,0.7358999682908111,49.6290938615323
afrr:2025-05-28:4-8:up,up,14124,14140,16.86,1.0,4.0,4.0,0.8620187559454728,58.13454490096269
afrr:2025-05-28:8-12:up,up,14140,14156,16.86,1.0,4.0,4.0,0.9810806743564741,66.16408067860061
afrr:2025-05-28:12-16:up,up,14156,14172,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-28:16-20:up,up,14172,14188,16.86,1.0,4.0,4.0,0.8173000000000001,55.11871200000001
afrr:2025-05-28:20-24:up,up,14188,14204,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-29:8-12:up,up,14236,14252,16.86,1.0,4.0,4.0,0.5450658210510093,36.75923897168007
afrr:2025-05-29:12-16:up,up,14252,14268,16.86,1.0,4.0,4.0,0.7572825934196331,51.071138100220054
afrr:2025-05-29:16-20:up,up,14268,14284,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-29:20-24:up,up,14284,14300,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-30:0-4:up,up,14300,14316,16.86,1.0,4.0,4.0,0.875,59.01
afrr:2025-05-30:4-8:up,up,14316,14332,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-30:8-12:up,up,14332,14348,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-30:12-16:up,up,14348,14364,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-30:16-20:up,up,14364,14380,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-30:20-24:up,up,14380,14396,16.86,1.0,4.0,4.0,0.8810187045266926,59.41590143328015
afrr:2025-05-31:8-12:up,up,14428,14444,16.86,1.0,4.0,4.0,0.36666834516459146,24.728113197900047
afrr:2025-05-31:12-16:up,up,14444,14460,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-31:16-20:up,up,14460,14476,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-31:20-24:up,up,14476,14492,16.86,1.0,4.0,4.0,0.7313181545878599,49.32009634540527
afrr:2025-06-01:12-16:up,up,14540,14556,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-01:16-20:up,up,14556,14572,16.86,1.0,4.0,4.0,0.9695,65.38308
afrr:2025-06-01:20-24:up,up,14572,14588,16.86,1.0,4.0,4.0,0.98665625,66.5400975
afrr:2025-06-02:4-8:up,up,14604,14620,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-02:8-12:up,up,14620,14636,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-06-02:12-16:up,up,14636,14652,16.86,1.0,4.0,4.0,0.9750125,65.754843
afrr:2025-06-02:16-20:up,up,14652,14668,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-02:20-24:up,up,14668,14684,16.86,1.0,4.0,4.0,0.9777525493217158,65.93963192625651
afrr:2025-06-03:8-12:up,up,14716,14732,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-03:12-16:up,up,14732,14748,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-03:16-20:up,up,14748,14764,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-03:20-24:up,up,14764,14780,16.86,1.0,4.0,4.0,0.8176832840262536,55.14456067473054
afrr:2025-06-04:8-12:up,up,14812,14828,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-04:12-16:up,up,14828,14844,16.86,1.0,4.0,4.0,0.8419333333333334,56.779984000000006
afrr:2025-06-04:16-20:up,up,14844,14860,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-04:20-24:up,up,14860,14876,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-05:8-12:up,up,14908,14924,16.86,1.0,4.0,4.0,0.7205866666666666,48.596364799999996
afrr:2025-06-05:12-16:up,up,14924,14940,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-05:16-20:up,up,14940,14956,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-05:20-24:up,up,14956,14972,16.86,1.0,4.0,4.0,0.8767522790885768,59.128173701733616
afrr:2025-06-06:8-12:up,up,15004,15020,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-06:12-16:up,up,15020,15036,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-06:16-20:up,up,15036,15052,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-07:8-12:up,up,15100,15116,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-07:12-16:up,up,15116,15132,16.86,1.0,4.0,4.0,0.9612513521040359,64.82679118589618
afrr:2025-06-08:8-12:up,up,15196,15212,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-08:12-16:up,up,15212,15228,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-09:0-4:up,up,15260,15276,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-09:4-8:up,up,15276,15292,16.86,1.0,4.0,4.0,0.9557500000000001,64.45578
afrr:2025-06-09:8-12:up,up,15292,15308,16.86,1.0,4.0,4.0,0.8960156250000001,60.427293750000004
afrr:2025-06-09:12-16:up,up,15308,15324,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-09:16-20:up,up,15324,15340,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-09:20-24:up,up,15340,15356,16.86,1.0,4.0,4.0,0.7626992909199579,51.43644017964196
afrr:2025-06-10:8-12:up,up,15388,15404,16.86,1.0,4.0,4.0,0.9462553350561947,63.81545979618977
afrr:2025-06-10:12-16:up,up,15404,15420,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-10:20-24:up,up,15436,15452,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-11:8-12:up,up,15484,15500,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-11:12-16:up,up,15500,15516,16.86,1.0,4.0,4.0,0.7332771385470174,49.45221022361085
afrr:2025-06-11:20-24:up,up,15532,15548,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-12:8-12:up,up,15580,15596,16.86,1.0,4.0,4.0,0.7381748233847105,49.78251008906488
afrr:2025-06-12:12-16:up,up,15596,15612,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-12:20-24:up,up,15628,15644,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-13:8-12:up,up,15676,15692,16.86,1.0,4.0,4.0,0.20478381695237555,13.810620615268206
afrr:2025-06-13:12-16:up,up,15692,15708,16.86,1.0,4.0,4.0,0.5156388741547582,34.77468567299689
afrr:2025-06-14:20-24:up,up,15820,15836,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-15:20-24:up,up,15916,15932,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-16:0-4:up,up,15932,15948,16.86,1.0,4.0,4.0,0.95275,64.25345999999999
afrr:2025-06-16:4-8:up,up,15948,15964,16.86,1.0,4.0,4.0,0.9404531249999999,63.42415874999999
afrr:2025-06-16:8-12:up,up,15964,15980,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-16:12-16:up,up,15980,15996,16.86,1.0,4.0,4.0,0.8803766823240996,59.37260345593727
afrr:2025-06-16:16-20:up,up,15996,16012,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-16:20-24:up,up,16012,16028,16.86,1.0,4.0,4.0,0.7090147773333675,47.8159565833623
afrr:2025-06-19:8-12:up,up,16252,16268,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-20:0-4:up,up,16316,16332,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-20:4-8:up,up,16332,16348,16.86,1.0,4.0,4.0,0.8566000000000001,57.769104000000006
afrr:2025-06-20:8-12:up,up,16348,16364,16.86,1.0,4.0,4.0,0.6787749999999999,45.776585999999995
afrr:2025-06-20:12-16:up,up,16364,16380,16.86,1.0,4.0,4.0,0.7470078125,50.378206875000004
afrr:2025-06-20:16-20:up,up,16380,16396,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-20:20-24:up,up,16396,16412,16.86,1.0,4.0,4.0,0.8613999999999999,58.09281599999999
afrr:2025-06-21:0-4:up,up,16412,16428,16.86,1.0,4.0,4.0,0.936425,63.15250199999999
afrr:2025-06-21:4-8:up,up,16428,16444,16.86,1.0,4.0,4.0,0.6878921875,46.391449125
afrr:2025-06-21:8-12:up,up,16444,16460,16.86,1.0,4.0,4.0,0.5600191406250002,37.76769084375002
afrr:2025-06-21:16-20:up,up,16476,16492,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-21:20-24:up,up,16492,16508,16.86,1.0,4.0,4.0,0.9997632083344961,67.42403077007842
afrr:2025-06-22:0-4:up,up,16508,16524,16.86,1.0,4.0,4.0,0.3006223828525391,20.273973499575238
afrr:2025-06-22:4-8:up,up,16524,16540,16.86,1.0,4.0,4.0,0.33560568606768804,22.633247468404882
afrr:2025-06-22:8-12:up,up,16540,16556,16.86,1.0,4.0,4.0,0.7986556860676881,53.861339468404886
afrr:2025-06-22:12-16:up,up,16556,16572,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-22:16-20:up,up,16572,16588,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-22:20-24:up,up,16588,16604,16.86,1.0,4.0,4.0,0.9086500000000001,61.279356
afrr:2025-06-23:0-4:up,up,16604,16620,16.86,1.0,4.0,4.0,0.9184727272727273,61.94180072727273
afrr:2025-06-23:4-8:up,up,16620,16636,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-23:8-12:up,up,16636,16652,16.86,1.0,4.0,4.0,0.7605170498379592,51.28926984107197
afrr:2025-06-23:12-16:up,up,16652,16668,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-23:16-20:up,up,16668,16684,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-23:20-24:up,up,16684,16700,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-24:8-12:up,up,16732,16748,16.86,1.0,4.0,4.0,0.8639000000000002,58.26141600000001
afrr:2025-06-24:12-16:up,up,16748,16764,16.86,1.0,4.0,4.0,0.9932562499999998,66.98520149999999
afrr:2025-06-24:16-20:up,up,16764,16780,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-24:20-24:up,up,16780,16796,16.86,1.0,4.0,4.0,0.923767980410928,62.298912598912985
afrr:2025-06-25:0-4:up,up,16796,16812,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-25:4-8:up,up,16812,16828,16.86,1.0,4.0,4.0,0.81415,54.906276
afrr:2025-06-25:8-12:up,up,16828,16844,16.86,1.0,4.0,4.0,0.9491156249999999,64.00835774999999
afrr:2025-06-25:12-16:up,up,16844,16860,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-25:16-20:up,up,16860,16876,16.86,1.0,4.0,4.0,0.98475,66.41154
afrr:2025-06-25:20-24:up,up,16876,16892,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-26:0-4:up,up,16892,16908,16.86,1.0,4.0,4.0,0.7159333333333334,48.282544
afrr:2025-06-26:4-8:up,up,16908,16924,16.86,1.0,4.0,4.0,0.95275,64.25345999999999
afrr:2025-06-26:8-12:up,up,16924,16940,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-26:12-16:up,up,16940,16956,16.86,1.0,4.0,4.0,0.32223433895050835,21.731483818822284
afrr:2025-06-26:16-20:up,up,16956,16972,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-26:20-24:up,up,16972,16988,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-27:0-4:up,up,16988,17004,16.86,1.0,4.0,4.0,0.5008618485900066,33.77812306891004
afrr:2025-06-27:4-8:up,up,17004,17020,16.86,1.0,4.0,4.0,0.8381079830531313,56.52200237710317
afrr:2025-06-27:8-12:up,up,17020,17036,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-27:12-16:up,up,17036,17052,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-27:16-20:up,up,17052,17068,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-27:20-24:up,up,17068,17084,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-06-28:0-4:up,up,17084,17100,16.86,1.0,4.0,4.0,0.8805125,59.381763
afrr:2025-06-28:4-8:up,up,17100,17116,16.86,1.0,4.0,4.0,0.7704484375,51.959042625
afrr:2025-06-28:8-12:up,up,17116,17132,16.86,1.0,4.0,4.0,0.5296833007812501,35.72184180468751
afrr:2025-06-28:12-16:up,up,17132,17148,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-28:16-20:up,up,17148,17164,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-28:20-24:up,up,17164,17180,16.86,1.0,4.0,4.0,0.9398791589723491,63.38545048109522
afrr:2025-06-29:0-4:up,up,17180,17196,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-29:4-8:up,up,17196,17212,16.86,1.0,4.0,4.0,0.6913777777777779,46.62651733333334
afrr:2025-06-29:8-12:up,up,17212,17228,16.86,1.0,4.0,4.0,0.38890000000000013,26.22741600000001
afrr:2025-06-29:12-16:up,up,17228,17244,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-29:16-20:up,up,17244,17260,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-06-29:20-24:up,up,17260,17276,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-06-30:0-4:up,up,17276,17292,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-06-30:4-8:up,up,17292,17308,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-06-30:8-12:up,up,17308,17324,16.86,1.0,4.0,4.0,0.8051496260986518,54.299290784093074
afrr:2025-06-30:12-16:up,up,17324,17340,16.86,1.0,4.0,4.0,0.7112615384615385,47.96747815384615
afrr:2025-06-30:16-20:up,up,17340,17356,16.86,1.0,4.0,4.0,0.9996461538461537,67.4161366153846
afrr:2025-06-30:20-24:up,up,17356,17372,16.86,1.0,4.0,4.0,0.9847721153846154,66.41303146153847
afrr:2025-07-01:0-4:up,up,17372,17388,16.86,1.0,4.0,4.0,0.6778920875035571,45.71704238123989
afrr:2025-07-01:4-8:up,up,17388,17404,16.86,1.0,4.0,4.0,0.6157411581075212,41.52558370277123
afrr:2025-07-01:8-12:up,up,17404,17420,16.86,1.0,4.0,4.0,0.8488411581075211,57.24584770277122
afrr:2025-07-01:12-16:up,up,17420,17436,16.86,1.0,4.0,4.0,0.766885905771409,51.718785485223826
afrr:2025-07-01:16-20:up,up,17436,17452,16.86,1.0,4.0,4.0,0.9475674769114592,63.903950642908804
afrr:2025-07-01:20-24:up,up,17452,17468,16.86,1.0,4.0,4.0,0.9407770326930338,63.4460030848182
afrr:2025-07-02:0-4:up,up,17468,17484,16.86,1.0,4.0,4.0,0.5795913872598879,39.08764315680684
afrr:2025-07-02:4-8:up,up,17484,17500,16.86,1.0,4.0,4.0,0.8788424638524018,59.26913576220598
afrr:2025-07-02:8-12:up,up,17500,17516,16.86,1.0,4.0,4.0,0.9492747622796994,64.01908996814292
afrr:2025-07-02:12-16:up,up,17516,17532,16.86,1.0,4.0,4.0,0.5156266666666667,34.7738624
afrr:2025-07-02:16-20:up,up,17532,17548,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-02:20-24:up,up,17548,17564,16.86,1.0,4.0,4.0,0.9387654106978027,63.31033929745981
afrr:2025-07-03:0-4:up,up,17564,17580,16.86,1.0,4.0,4.0,0.6635055435175139,44.746813854821134
afrr:2025-07-03:4-8:up,up,17580,17596,16.86,1.0,4.0,4.0,0.4587909646984463,30.940862659263217
afrr:2025-07-03:8-12:up,up,17596,17612,16.86,1.0,4.0,4.0,0.34409322352383465,23.205646994447406
afrr:2025-07-03:12-16:up,up,17612,17628,16.86,1.0,4.0,4.0,0.4928500000000001,33.237804000000004
afrr:2025-07-03:16-20:up,up,17628,17644,16.86,1.0,4.0,4.0,0.9118000000000002,61.49179200000001
afrr:2025-07-03:20-24:up,up,17644,17660,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-04:0-4:up,up,17660,17676,16.86,1.0,4.0,4.0,0.9537729386964441,64.32244698568819
afrr:2025-07-04:4-8:up,up,17676,17692,16.86,1.0,4.0,4.0,0.6719472780167498,45.31612442944961
afrr:2025-07-04:8-12:up,up,17692,17708,16.86,1.0,4.0,4.0,0.721300573140703,48.64451065260901
afrr:2025-07-04:12-16:up,up,17708,17724,16.86,1.0,4.0,4.0,0.9114880014981152,61.47075082103289
afrr:2025-07-04:16-20:up,up,17724,17740,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-04:20-24:up,up,17740,17756,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-05:0-4:up,up,17756,17772,16.86,1.0,4.0,4.0,0.7316066080477122,49.33954964673771
afrr:2025-07-05:4-8:up,up,17772,17788,16.86,1.0,4.0,4.0,0.6888295430328022,46.45466438213218
afrr:2025-07-05:8-12:up,up,17788,17804,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-05:12-16:up,up,17804,17820,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-05:16-20:up,up,17820,17836,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-05:20-24:up,up,17836,17852,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-06:0-4:up,up,17852,17868,16.86,1.0,4.0,4.0,0.9375,63.224999999999994
afrr:2025-07-06:4-8:up,up,17868,17884,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-06:8-12:up,up,17884,17900,16.86,1.0,4.0,4.0,0.5448895144827155,36.74734885671433
afrr:2025-07-06:12-16:up,up,17900,17916,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-06:16-20:up,up,17916,17932,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-07-06:20-24:up,up,17932,17948,16.86,1.0,4.0,4.0,0.98750625,66.5974215
afrr:2025-07-07:0-4:up,up,17948,17964,16.86,1.0,4.0,4.0,0.3389726890226813,22.860318147689625
afrr:2025-07-07:4-8:up,up,17964,17980,16.86,1.0,4.0,4.0,0.6602726890226813,44.52879014768963
afrr:2025-07-07:8-12:up,up,17980,17996,16.86,1.0,4.0,4.0,0.6397874737030933,43.14726722653661
afrr:2025-07-07:12-16:up,up,17996,18012,16.86,1.0,4.0,4.0,0.43985388817087684,29.663746218243933
afrr:2025-07-07:16-20:up,up,18012,18028,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-07:20-24:up,up,18028,18044,16.86,1.0,4.0,4.0,0.9086500000000001,61.279356
afrr:2025-07-08:0-4:up,up,18044,18060,16.86,1.0,4.0,4.0,0.61479375,41.4616905
afrr:2025-07-08:4-8:up,up,18060,18076,16.86,1.0,4.0,4.0,0.92315078125,62.2572886875
afrr:2025-07-08:8-12:up,up,18076,18092,16.86,1.0,4.0,4.0,0.5497753906250002,37.07685234375001
afrr:2025-07-08:12-16:up,up,18092,18108,16.86,1.0,4.0,4.0,0.5251534667968754,35.416349800781276
afrr:2025-07-08:16-20:up,up,18108,18124,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-08:20-24:up,up,18124,18140,16.86,1.0,4.0,4.0,0.9663499999999999,65.170644
afrr:2025-07-09:0-4:up,up,18140,18156,16.86,1.0,4.0,4.0,0.8614346498373975,58.09515278503408
afrr:2025-07-09:4-8:up,up,18156,18172,16.86,1.0,4.0,4.0,0.7912656529928855,53.3629556378402
afrr:2025-07-09:8-12:up,up,18172,18188,16.86,1.0,4.0,4.0,0.7912656529928855,53.3629556378402
afrr:2025-07-09:12-16:up,up,18188,18204,16.86,1.0,4.0,4.0,0.7176036132955425,48.39518768065138
afrr:2025-07-09:16-20:up,up,18204,18220,16.86,1.0,4.0,4.0,0.9436533874645712,63.639984450610676
afrr:2025-07-09:20-24:up,up,18220,18236,16.86,1.0,4.0,4.0,0.9410216632834643,63.462500971836825
afrr:2025-07-10:0-4:up,up,18236,18252,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-10:4-8:up,up,18252,18268,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-10:8-12:up,up,18268,18284,16.86,1.0,4.0,4.0,0.7958166829716832,53.66987709961031
afrr:2025-07-10:12-16:up,up,18284,18300,16.86,1.0,4.0,4.0,0.5358468841715721,36.137513868530824
afrr:2025-07-10:16-20:up,up,18300,18316,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-10:20-24:up,up,18316,18332,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-11:0-4:up,up,18332,18348,16.86,1.0,4.0,4.0,0.7228923076923075,48.75185723076922
afrr:2025-07-11:4-8:up,up,18348,18364,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-11:8-12:up,up,18364,18380,16.86,1.0,4.0,4.0,0.9277463887517348,62.56721645741699
afrr:2025-07-11:12-16:up,up,18380,18396,16.86,1.0,4.0,4.0,0.6171304467943278,41.619277331809464
afrr:2025-07-11:16-20:up,up,18396,18412,16.86,1.0,4.0,4.0,0.9620891409450368,64.88329166533329
afrr:2025-07-11:20-24:up,up,18412,18428,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-12:0-4:up,up,18428,18444,16.86,1.0,4.0,4.0,0.9304571428571428,62.7500297142857
afrr:2025-07-12:4-8:up,up,18444,18460,16.86,1.0,4.0,4.0,0.9418464285714286,63.51812314285714
afrr:2025-07-12:8-12:up,up,18460,18476,16.86,1.0,4.0,4.0,0.35319241071428614,23.819296178571456
afrr:2025-07-12:12-16:up,up,18476,18492,16.86,1.0,4.0,4.0,0.5673188337053574,38.2599821450893
afrr:2025-07-12:16-20:up,up,18492,18508,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-12:20-24:up,up,18508,18524,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-07-13:0-4:up,up,18524,18540,16.86,1.0,4.0,4.0,0.7165971752533061,48.32731349908296
afrr:2025-07-13:4-8:up,up,18540,18556,16.86,1.0,4.0,4.0,0.9874971752533063,66.59680949908297
