identifier,direction,start_index,end_index,price_eur_mw_h,cap_max_mw,block_hours,coverage_hours,committed_mw,capacity_revenue_eur
mfrr:2025-01-01:16-20:up,up,64,80,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-02:16-20:up,up,160,176,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-03:16-20:up,up,256,272,8.684999999999999,1.0,4.0,4.0,0.875,30.397499999999994
mfrr:2025-01-03:20-24:up,up,272,288,8.684999999999999,1.0,4.0,4.0,0.875,30.397499999999994
mfrr:2025-01-07:8-12:up,up,608,624,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-07:16-20:up,up,640,656,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-08:8-12:up,up,704,720,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-08:12-16:up,up,720,736,8.684999999999999,1.0,4.0,4.0,0.6278556847544374,21.811706488369154
mfrr:2025-01-08:16-20:up,up,736,752,8.684999999999999,1.0,4.0,4.0,0.5493737241601327,19.085243177323008
mfrr:2025-01-09:8-12:up,up,800,816,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-09:12-16:up,up,816,832,8.684999999999999,1.0,4.0,4.0,0.98475,34.210215
mfrr:2025-01-09:16-20:up,up,832,848,8.684999999999999,1.0,4.0,4.0,0.31415685803941007,10.913809248289104
mfrr:2025-01-09:20-24:up,up,848,864,8.684999999999999,1.0,4.0,4.0,0.31415685803941007,10.913809248289104
mfrr:2025-01-10:8-12:up,up,896,912,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-10:12-16:up,up,912,928,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-10:16-20:up,up,928,944,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-10:20-24:up,up,944,960,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-11:8-12:up,up,992,1008,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-11:12-16:up,up,1008,1024,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-11:16-20:up,up,1024,1040,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-11:20-24:up,up,1040,1056,8.684999999999999,1.0,4.0,4.0,0.875,30.397499999999994
mfrr:2025-01-12:8-12:up,up,1088,1104,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-12:12-16:up,up,1104,1120,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-12:16-20:up,up,1120,1136,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-12:20-24:up,up,1136,1152,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-13:8-12:up,up,1184,1200,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-13:12-16:up,up,1200,1216,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-13:16-20:up,up,1216,1232,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-13:20-24:up,up,1232,1248,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-01-14:8-12:up,up,1280,1296,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-14:12-16:up,up,1296,1312,8.684999999999999,1.0,4.0,4.0,0.5774786965065398,20.06160991663719
mfrr:2025-01-14:16-20:up,up,1312,1328,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-14:20-24:up,up,1328,1344,8.684999999999999,1.0,4.0,4.0,0.7500000000000001,26.055
mfrr:2025-01-15:4-8:up,up,1360,1376,8.684999999999999,1.0,4.0,4.0,0.8421000000000001,29.254554
mfrr:2025-01-15:8-12:up,up,1376,1392,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-15:12-16:up,up,1392,1408,8.684999999999999,1.0,4.0,4.0,0.50231071183458,17.450274129133305
mfrr:2025-01-15:16-20:up,up,1408,1424,8.684999999999999,1.0,4.0,4.0,0.50231071183458,17.450274129133305
mfrr:2025-01-15:20-24:up,up,1424,1440,8.684999999999999,1.0,4.0,4.0,0.34533861438627383,11.997063463779151
mfrr:2025-01-16:4-8:up,up,1456,1472,8.684999999999999,1.0,4.0,4.0,0.811,28.174139999999998
mfrr:2025-01-16:8-12:up,up,1472,1488,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-16:12-16:up,up,1488,1504,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-16:16-20:up,up,1504,1520,8.684999999999999,1.0,4.0,4.0,0.8684266666666666,30.16914239999999
mfrr:2025-01-16:20-24:up,up,1520,1536,8.684999999999999,1.0,4.0,4.0,0.8684266666666666,30.16914239999999
mfrr:2025-01-17:4-8:up,up,1552,1568,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-17:8-12:up,up,1568,1584,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-01-17:12-16:up,up,1584,1600,8.684999999999999,1.0,4.0,4.0,0.7131937500000003,24.776350875000006
mfrr:2025-01-17:16-20:up,up,1600,1616,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-17:20-24:up,up,1616,1632,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-01-18:4-8:up,up,1648,1664,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-18:8-12:up,up,1664,1680,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-18:12-16:up,up,1680,1696,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-18:16-20:up,up,1696,1712,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-18:20-24:up,up,1712,1728,8.684999999999999,1.0,4.0,4.0,0.7501082752551511,26.058761482363945
mfrr:2025-01-19:4-8:up,up,1744,1760,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-19:8-12:up,up,1760,1776,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-19:12-16:up,up,1776,1792,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-19:16-20:up,up,1792,1808,8.684999999999999,1.0,4.0,4.0,0.9825407790549171,34.133466664367816
mfrr:2025-01-19:20-24:up,up,1808,1824,8.684999999999999,1.0,4.0,4.0,0.5701384091634738,19.806608334339078
mfrr:2025-01-20:4-8:up,up,1840,1856,8.684999999999999,1.0,4.0,4.0,0.884552855154454,30.72936618806573
mfrr:2025-01-20:8-12:up,up,1856,1872,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-20:12-16:up,up,1872,1888,8.684999999999999,1.0,4.0,4.0,0.6888752814687515,23.931527278224426
mfrr:2025-01-20:16-20:up,up,1888,1904,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-20:20-24:up,up,1904,1920,8.684999999999999,1.0,4.0,4.0,0.5001724062130771,17.375989391842296
mfrr:2025-01-21:4-8:up,up,1936,1952,8.684999999999999,1.0,4.0,4.0,0.7201538769415866,25.018145684950714
mfrr:2025-01-21:8-12:up,up,1952,1968,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-21:12-16:up,up,1968,1984,8.684999999999999,1.0,4.0,4.0,0.751701119618119,26.11409689553345
mfrr:2025-01-21:16-20:up,up,1984,2000,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-21:20-24:up,up,2000,2016,8.684999999999999,1.0,4.0,4.0,0.43823591478255775,15.224315679546054
mfrr:2025-01-22:4-8:up,up,2032,2048,8.684999999999999,1.0,4.0,4.0,0.811,28.174139999999998
mfrr:2025-01-22:8-12:up,up,2048,2064,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-22:12-16:up,up,2064,2080,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-22:16-20:up,up,2080,2096,8.684999999999999,1.0,4.0,4.0,0.754031493094192,26.195054070092226
mfrr:2025-01-22:20-24:up,up,2096,2112,8.684999999999999,1.0,4.0,4.0,0.754031493094192,26.195054070092226
mfrr:2025-01-23:4-8:up,up,2128,2144,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-23:8-12:up,up,2144,2160,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-01-23:12-16:up,up,2160,2176,8.684999999999999,1.0,4.0,4.0,0.8789062500000001,30.533203125
mfrr:2025-01-23:16-20:up,up,2176,2192,8.684999999999999,1.0,4.0,4.0,0.7690429687500001,26.716552734375
mfrr:2025-01-23:20-24:up,up,2192,2208,8.684999999999999,1.0,4.0,4.0,0.7690429687500001,26.716552734375
mfrr:2025-01-24:4-8:up,up,2224,2240,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-24:8-12:up,up,2240,2256,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-24:12-16:up,up,2256,2272,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-24:16-20:up,up,2272,2288,8.684999999999999,1.0,4.0,4.0,0.9381494188784928,32.59131081183884
mfrr:2025-01-24:20-24:up,up,2288,2304,8.684999999999999,1.0,4.0,4.0,0.9381494188784928,32.59131081183884
mfrr:2025-01-25:4-8:up,up,2320,2336,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-25:8-12:up,up,2336,2352,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-25:12-16:up,up,2352,2368,8.684999999999999,1.0,4.0,4.0,0.9670463331425105,33.59518961337081
mfrr:2025-01-25:16-20:up,up,2368,2384,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-25:20-24:up,up,2384,2400,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-01-26:8-12:up,up,2432,2448,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-26:12-16:up,up,2448,2464,8.684999999999999,1.0,4.0,4.0,0.5820109428041549,20.219060153016336
mfrr:2025-01-26:16-20:up,up,2464,2480,8.684999999999999,1.0,4.0,4.0,0.40013252317785647,13.900603855198732
mfrr:2025-01-26:20-24:up,up,2480,2496,8.684999999999999,1.0,4.0,4.0,0.40013252317785647,13.900603855198732
mfrr:2025-01-27:8-12:up,up,2528,2544,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-27:12-16:up,up,2544,2560,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-27:16-20:up,up,2560,2576,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-27:20-24:up,up,2576,2592,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-28:4-8:up,up,2608,2624,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-28:8-12:up,up,2624,2640,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-28:12-16:up,up,2640,2656,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-28:16-20:up,up,2656,2672,8.684999999999999,1.0,4.0,4.0,0.9695,33.680429999999994
mfrr:2025-01-29:8-12:up,up,2720,2736,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-29:12-16:up,up,2736,2752,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-29:16-20:up,up,2752,2768,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-29:20-24:up,up,2768,2784,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-30:8-12:up,up,2816,2832,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-30:12-16:up,up,2832,2848,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-30:16-20:up,up,2848,2864,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-30:20-24:up,up,2864,2880,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-31:8-12:up,up,2912,2928,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-31:12-16:up,up,2928,2944,8.684999999999999,1.0,4.0,4.0,0.9943502824858756,34.54372881355931
mfrr:2025-01-31:16-20:up,up,2944,2960,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-01-31:20-24:up,up,2960,2976,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-02-01:8-12:up,up,3008,3024,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-01:12-16:up,up,3024,3040,8.684999999999999,1.0,4.0,4.0,0.9997508744980158,34.731345380061065
mfrr:2025-02-01:16-20:up,up,3040,3056,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-01:20-24:up,up,3056,3072,8.684999999999999,1.0,4.0,4.0,0.8188445886055288,28.446661008156067
mfrr:2025-02-02:8-12:up,up,3104,3120,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-02:16-20:up,up,3136,3152,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-03:4-8:up,up,3184,3200,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-03:8-12:up,up,3200,3216,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-03:16-20:up,up,3232,3248,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-04:8-12:up,up,3296,3312,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-04:12-16:up,up,3312,3328,8.684999999999999,1.0,4.0,4.0,0.753103263158553,26.162807362128127
mfrr:2025-02-04:16-20:up,up,3328,3344,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-04:20-24:up,up,3344,3360,8.684999999999999,1.0,4.0,4.0,0.46635000000000015,16.200999000000003
mfrr:2025-02-05:4-8:up,up,3376,3392,8.684999999999999,1.0,4.0,4.0,0.9136125000000002,31.738898250000002
mfrr:2025-02-05:12-16:up,up,3408,3424,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-05:16-20:up,up,3424,3440,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-05:20-24:up,up,3440,3456,8.684999999999999,1.0,4.0,4.0,0.7508003154774391,26.08280295968623
mfrr:2025-02-06:4-8:up,up,3472,3488,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-06:8-12:up,up,3488,3504,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-02-06:12-16:up,up,3504,3520,8.684999999999999,1.0,4.0,4.0,0.8203125000000001,28.49765625
mfrr:2025-02-06:16-20:up,up,3520,3536,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-06:20-24:up,up,3536,3552,8.684999999999999,1.0,4.0,4.0,0.8753503898218208,30.40967254241005
mfrr:2025-02-07:4-8:up,up,3568,3584,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-07:8-12:up,up,3584,3600,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-07:12-16:up,up,3600,3616,8.684999999999999,1.0,4.0,4.0,0.43895123279431797,15.249165827274604
mfrr:2025-02-07:16-20:up,up,3616,3632,8.684999999999999,1.0,4.0,4.0,0.6668266666666668,23.165558400000002
mfrr:2025-02-07:20-24:up,up,3632,3648,8.684999999999999,1.0,4.0,4.0,0.62515,21.717710999999998
mfrr:2025-02-08:4-8:up,up,3664,3680,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-08:16-20:up,up,3712,3728,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-09:16-20:up,up,3808,3824,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-10:4-8:up,up,3856,3872,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-10:8-12:up,up,3872,3888,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-10:12-16:up,up,3888,3904,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-10:16-20:up,up,3904,3920,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-11:4-8:up,up,3952,3968,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-11:8-12:up,up,3968,3984,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-11:12-16:up,up,3984,4000,8.684999999999999,1.0,4.0,4.0,0.9369191666666666,32.548571849999995
mfrr:2025-02-11:16-20:up,up,4000,4016,8.684999999999999,1.0,4.0,4.0,0.3513446875000002,12.205714443750004
mfrr:2025-02-12:8-12:up,up,4064,4080,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-12:12-16:up,up,4080,4096,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-12:16-20:up,up,4096,4112,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-12:20-24:up,up,4112,4128,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-13:0-4:up,up,4128,4144,8.684999999999999,1.0,4.0,4.0,0.7500000000000001,26.055
mfrr:2025-02-13:4-8:up,up,4144,4160,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-13:8-12:up,up,4160,4176,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-13:12-16:up,up,4176,4192,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-13:16-20:up,up,4192,4208,8.684999999999999,1.0,4.0,4.0,0.6224697435897437,21.624598892307695
mfrr:2025-02-13:20-24:up,up,4208,4224,8.684999999999999,1.0,4.0,4.0,0.5835653846153848,20.273061461538465
mfrr:2025-02-14:0-4:up,up,4224,4240,8.684999999999999,1.0,4.0,4.0,0.7694153846153847,26.72949046153846
mfrr:2025-02-14:4-8:up,up,4240,4256,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-14:8-12:up,up,4256,4272,8.684999999999999,1.0,4.0,4.0,0.9811485410563329,34.085100316297
mfrr:2025-02-14:12-16:up,up,4272,4288,8.684999999999999,1.0,4.0,4.0,0.6862472560088791,23.840229673748457
mfrr:2025-02-14:16-20:up,up,4288,4304,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-14:20-24:up,up,4304,4320,8.684999999999999,1.0,4.0,4.0,0.9375428323653653,32.57023799637278
mfrr:2025-02-15:4-8:up,up,4336,4352,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-15:8-12:up,up,4352,4368,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-15:12-16:up,up,4368,4384,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-15:16-20:up,up,4384,4400,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-15:20-24:up,up,4400,4416,8.684999999999999,1.0,4.0,4.0,0.8125000000000001,28.22625
mfrr:2025-02-16:8-12:up,up,4448,4464,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-16:12-16:up,up,4464,4480,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-16:16-20:up,up,4480,4496,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-16:20-24:up,up,4496,4512,8.684999999999999,1.0,4.0,4.0,0.7941023015920422,27.58711395730754
mfrr:2025-02-17:0-4:up,up,4512,4528,8.684999999999999,1.0,4.0,4.0,0.4652266666666668,16.161974400000002
mfrr:2025-02-17:4-8:up,up,4528,4544,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-17:8-12:up,up,4544,4560,8.684999999999999,1.0,4.0,4.0,0.8125000000000001,28.22625
mfrr:2025-02-17:12-16:up,up,4560,4576,8.684999999999999,1.0,4.0,4.0,0.4423608705911849,15.367616644337762
mfrr:2025-02-17:16-20:up,up,4576,4592,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-17:20-24:up,up,4592,4608,8.684999999999999,1.0,4.0,4.0,0.2579927270464734,8.962667337594485
mfrr:2025-02-18:8-12:up,up,4640,4656,8.684999999999999,1.0,4.0,4.0,0.8057181816060687,27.99064962899482
mfrr:2025-02-18:12-16:up,up,4656,4672,8.684999999999999,1.0,4.0,4.0,0.7050034089053102,24.49181842537047
mfrr:2025-02-18:16-20:up,up,4672,4688,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-18:20-24:up,up,4688,4704,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-02-19:8-12:up,up,4736,4752,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-19:12-16:up,up,4752,4768,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-19:16-20:up,up,4768,4784,8.684999999999999,1.0,4.0,4.0,0.8126688289092961,28.232115116308943
mfrr:2025-02-20:8-12:up,up,4832,4848,8.684999999999999,1.0,4.0,4.0,0.7732923076923077,26.864174769230765
mfrr:2025-02-20:16-20:up,up,4864,4880,8.684999999999999,1.0,4.0,4.0,0.7732923076923077,26.864174769230765
mfrr:2025-02-21:16-20:up,up,4960,4976,8.684999999999999,1.0,4.0,4.0,0.6283,21.827141999999995
mfrr:2025-02-22:16-20:up,up,5056,5072,8.684999999999999,1.0,4.0,4.0,0.6283,21.827141999999995
mfrr:2025-02-23:16-20:up,up,5152,5168,8.684999999999999,1.0,4.0,4.0,0.6283,21.827141999999995
mfrr:2025-02-24:8-12:up,up,5216,5232,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-24:12-16:up,up,5232,5248,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-24:16-20:up,up,5248,5264,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-24:20-24:up,up,5264,5280,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-25:8-12:up,up,5312,5328,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-25:12-16:up,up,5328,5344,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-25:16-20:up,up,5344,5360,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-25:20-24:up,up,5360,5376,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-26:8-12:up,up,5408,5424,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-26:12-16:up,up,5424,5440,8.684999999999999,1.0,4.0,4.0,0.9480262069363086,32.93443042896735
mfrr:2025-02-26:16-20:up,up,5440,5456,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-26:20-24:up,up,5456,5472,8.684999999999999,1.0,4.0,4.0,0.8125004859888902,28.22626688325404
mfrr:2025-02-27:8-12:up,up,5504,5520,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-27:12-16:up,up,5520,5536,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-27:16-20:up,up,5536,5552,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-27:20-24:up,up,5552,5568,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-28:8-12:up,up,5600,5616,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-28:12-16:up,up,5616,5632,8.684999999999999,1.0,4.0,4.0,0.8790266036272055,30.537384210009115
mfrr:2025-02-28:16-20:up,up,5632,5648,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-02-28:20-24:up,up,5648,5664,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-01:8-12:up,up,5696,5712,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-01:12-16:up,up,5712,5728,8.684999999999999,1.0,4.0,4.0,0.8818462648173178,30.635339239753616
mfrr:2025-03-01:16-20:up,up,5728,5744,8.684999999999999,1.0,4.0,4.0,0.879331868131868,30.54798909890109
mfrr:2025-03-01:20-24:up,up,5744,5760,8.684999999999999,1.0,4.0,4.0,0.7694153846153846,26.729490461538457
mfrr:2025-03-02:8-12:up,up,5792,5808,8.684999999999999,1.0,4.0,4.0,0.62515,21.717710999999998
mfrr:2025-03-02:16-20:up,up,5824,5840,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-02:20-24:up,up,5840,5856,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-03:8-12:up,up,5888,5904,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-03:16-20:up,up,5920,5936,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-03:20-24:up,up,5936,5952,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-04:8-12:up,up,5984,6000,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-04:12-16:up,up,6000,6016,8.684999999999999,1.0,4.0,4.0,0.8847419924291862,30.735936816989923
mfrr:2025-03-04:16-20:up,up,6016,6032,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-04:20-24:up,up,6032,6048,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-05:8-12:up,up,6080,6096,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-05:12-16:up,up,6096,6112,8.684999999999999,1.0,4.0,4.0,0.9517101736974073,33.06241143424793
mfrr:2025-03-05:16-20:up,up,6112,6128,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-05:20-24:up,up,6128,6144,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-06:8-12:up,up,6176,6192,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-03-06:16-20:up,up,6208,6224,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-03-06:20-24:up,up,6224,6240,8.684999999999999,1.0,4.0,4.0,0.6875000000000001,23.88375
